Age,Gender,Marital_Status,Department,Job_Role,Job_Level,Monthly_Income,Hourly_Rate,Years_at_Company,Years_in_Current_Role,Years_Since_Last_Promotion,Work_Life_Balance,Job_Satisfaction,Performance_Rating,Training_Hours_Last_Year,Overtime,Project_Count,Average_Hours_Worked_Per_Week,Absenteeism,Work_Environment_Satisfaction,Relationship_with_Manager,Job_Involvement,Distance_From_Home,Number_of_Companies_Worked,Attrition
21.0,Female,Married,Marketing,Analyst,4.0,,58,10.0,5,9,2.0,1.0,3,4,0.0,5.0,59,14,4,2,3,23.0,4,0
43.0,Female,Divorced,Marketing,Assistant,1.0,19669.0,83,9.806156691,11,2,3.0,1.0,3,97,1.0,8.0,45,5,1,4,3,29.0,1,0
,Male,Single,Finance,Manager,1.0,12768.0,19,11.0,7,7,4.0,2.0,3,70,0.0,4.0,55,7,2,4,3,11.0,1,1
50.0,Male,Divorced,Sales,Analyst,3.0,10966.0,51,1.0,9,0,1.0,5.0,4,8,0.0,5.0,36,14,2,2,2,6.0,1,0
50.0,Male,Married,Marketing,Analyst,1.0,19611.0,85,20.0,1,8,1.0,4.0,1,33,0.0,9.0,40,13,4,4,2,49.0,1,0
59.0,Male,Married,HR,Assistant,4.0,,70,,10,3,3.0,1.0,3,59,0.0,9.0,34,8,3,2,2,34.0,2,0
53.0,Male,Divorced,,Manager,3.0,4984.0,65,23.0,13,7,,1.0,2,27,0.0,4.0,52,18,3,2,4,30.0,1,0
43.0,Male,Single,IT,Executive,2.0,,70,4.0,1,7,3.0,5.0,1,57,0.0,6.0,32,15,3,1,4,43.0,3,0
35.0,Male,Divorced,Sales,Assistant,4.0,,27,,8,9,,1.0,1,27,1.0,3.0,31,13,4,4,3,4.0,1,1
32.0,,Married,HR,Assistant,1.0,9600.0,48,21.0,7,8,3.0,1.0,1,44,0.0,1.0,46,2,4,4,4,18.0,1,0
34.0,,Single,Marketing,Assistant,2.0,4460.0,48,,7,7,2.0,2.0,1,3,0.0,1.0,59,10,1,4,4,38.0,2,0
23.0,Male,Married,HR,Analyst,4.0,,17,8.0,9,5,3.0,3.0,4,65,0.0,6.125783643,40,9,1,1,2,45.0,2,0
35.0,Male,Single,HR,Manager,1.0,,88,17.0,5,1,4.0,2.0,1,61,0.0,5.0,46,2,4,3,1,38.0,3,0
49.0,Male,Single,IT,Manager,4.0,,51,2.0,11,0,4.0,4.0,4,61,0.0,1.0,44,16,2,3,3,29.0,4,1
49.0,Female,Divorced,HR,Executive,2.0,4667.0,66,21.0,14,4,1.0,3.0,3,37,,2.0,51,0,1,1,1,38.0,4,0
,Male,Married,Finance,Assistant,2.0,17962.0,20,26.0,12,6,3.0,,2,58,,9.0,48,8,4,1,3,9.0,4,0
,Male,Single,Sales,Manager,3.0,,35,7.0,10,5,2.0,,4,32,1.0,7.0,48,1,4,2,2,27.0,2,0
41.0,Female,Divorced,Finance,Analyst,5.0,16580.0,59,25.0,3,3,3.0,2.0,4,52,0.0,8.0,35,15,2,2,1,17.0,4,0
41.0,Male,Single,HR,Manager,5.0,,19,3.0,6,3,3.0,2.0,1,23,1.0,8.0,38,3,3,2,1,11.0,2,0
31.0,Female,Married,,Assistant,1.0,13112.0,17,21.0,8,8,1.0,2.0,4,96,0.0,1.0,55,1,2,2,4,33.0,4,0
40.0,Male,Single,Finance,Manager,5.0,15674.0,34,11.0,8,2,1.0,1.0,1,97,0.0,4.0,58,12,4,3,1,8.0,2,0
23.0,Female,Married,IT,Assistant,2.0,,90,18.0,4,1,2.0,,4,80,1.0,3.0,34,15,2,2,4,12.0,2,0
50.0,Male,Single,HR,Analyst,5.0,13132.0,75,6.0,13,5,1.0,3.0,4,45,1.0,7.711347494,38,10,1,2,4,3.0,1,0
50.0,Male,Single,,,1.0,7309.0,49,22.43157628,4,0,2.0,1.0,1,83,1.0,3.0,34,19,2,4,1,44.0,3,1
42.0,Female,Divorced,Finance,Assistant,4.0,3365.0,46,,9,1,2.0,5.0,1,83,0.0,8.0,48,3,3,3,4,11.0,2,0
39.0,Male,Single,,Assistant,5.0,,33,14.0,14,3,2.0,3.0,4,86,1.0,6.0,51,2,3,4,1,10.0,1,0
34.0,Male,Married,IT,Manager,5.0,5221.0,29,13.0,14,8,3.0,2.0,2,43,1.0,3.0,36,14,3,1,4,23.0,2,0
47.0,Male,Married,,Assistant,2.0,17084.0,71,16.0,10,9,4.0,3.0,2,68,1.0,8.0,37,7,2,3,2,,1,0
35.0,Female,Married,Sales,Manager,4.0,6621.0,40,24.0,2,2,1.0,2.0,3,93,1.0,8.0,37,13,4,4,4,26.0,1,1
40.0,Female,,Sales,Executive,5.0,18541.0,16,15.0,9,7,3.0,3.0,1,37,,7.0,50,5,2,3,1,17.0,1,1
34.16554888,Male,Single,Sales,Manager,2.0,19985.0,63,13.0,13,3,4.0,,2,16,0.0,8.0,56,13,4,4,3,49.0,3,0
36.0,Male,Divorced,IT,Executive,3.0,,62,1.0,13,1,4.0,1.0,3,78,0.0,1.0,39,3,1,2,1,7.0,3,0
56.0,Female,Single,HR,Assistant,5.0,3326.0,46,2.0,14,6,3.0,1.0,4,18,1.0,1.0,33,13,2,1,4,26.0,3,0
32.0,Male,Single,IT,,5.0,5927.0,17,4.0,8,0,3.0,3.0,4,26,,7.0,40,10,3,3,2,42.0,1,0
38.0,Female,Married,Marketing,Analyst,3.0,16527.0,97,13.0,13,2,3.0,4.0,4,60,0.0,7.0,40,0,2,4,4,27.0,2,0
33.0,Male,Divorced,IT,Manager,5.0,5081.0,34,1.0,2,6,1.0,1.0,4,51,0.0,6.0,41,13,3,1,1,35.0,2,0
55.0,Male,Single,IT,Executive,1.0,,74,6.0,1,2,2.0,3.0,2,43,0.0,6.0,55,4,2,3,4,24.0,1,1
55.0,Male,Single,IT,Manager,1.0,9281.0,73,11.0,10,3,4.0,1.0,4,8,1.0,4.0,37,5,4,1,1,21.0,1,0
39.0,Female,Married,Finance,Executive,1.0,5075.0,95,16.43342045,9,4,1.0,2.0,1,82,0.0,9.0,43,16,3,2,2,18.0,3,0
26.68558807,,Single,IT,Manager,5.0,7201.0,37,3.0,1,1,4.0,1.0,4,46,,4.0,52,15,4,4,1,19.0,1,0
23.0,,Single,HR,Assistant,2.0,,55,11.17206614,2,8,3.0,4.0,3,36,1.0,5.0,42,5,3,2,2,23.0,1,0
,Female,Married,HR,Analyst,2.0,17492.0,87,9.0,7,6,4.0,1.0,1,1,0.0,2.0,33,15,2,1,1,23.0,2,0
21.0,Male,Single,HR,,4.0,14370.0,41,7.0,5,1,2.0,5.0,2,94,1.0,6.0,35,15,1,2,3,,4,0
24.0,Male,Married,HR,Executive,5.0,4256.0,95,4.0,13,5,1.0,5.0,1,95,1.0,7.0,52,11,4,2,3,1.0,4,0
,Male,Single,Sales,Analyst,3.0,,60,28.0,11,6,1.0,4.0,2,80,0.0,3.0,35,3,2,3,1,48.0,2,0
51.0,Male,Divorced,IT,Assistant,3.0,15830.0,31,10.0,1,9,2.0,2.0,3,25,1.0,4.0,57,15,3,1,2,,2,0
,Male,Divorced,IT,Executive,5.0,3040.0,16,1.0,4,3,3.0,2.0,3,84,0.0,5.0,55,11,3,3,3,8.0,1,0
58.0,Male,Single,Sales,Analyst,5.0,16375.0,29,13.0,12,3,3.0,1.0,2,82,0.0,1.0,59,0,1,4,1,25.0,3,0
24.0,Male,Married,HR,Analyst,2.0,,89,4.0,6,7,,4.0,4,78,1.0,8.0,58,18,1,3,1,40.0,3,0
29.0,,Single,Marketing,,4.0,5859.0,71,,8,1,4.0,4.0,1,60,0.0,4.0,53,5,3,4,2,7.0,1,0
29.0,Female,Single,Marketing,Manager,4.0,5462.0,55,13.0,2,1,4.0,4.0,2,67,0.0,5.0,39,5,4,1,1,16.0,2,0
57.0,Male,,Sales,Assistant,2.0,5037.0,87,22.0,10,1,4.0,5.0,4,8,1.0,4.0,32,17,4,2,4,35.0,1,0
46.0,Male,Single,Marketing,Analyst,1.0,13611.0,28,24.0,12,1,3.0,2.0,2,53,1.0,2.0,39,15,4,3,1,17.0,2,0
40.0,Female,Married,Finance,Assistant,3.0,4674.0,22,11.88231645,3,6,3.0,5.0,3,96,0.0,9.0,56,11,1,1,2,48.0,4,0
27.0,Female,Single,IT,Executive,5.0,19747.0,90,25.0,14,3,3.0,2.0,1,57,,1.0,54,13,4,1,3,22.0,1,0
20.0,Female,Married,Marketing,Manager,3.0,,21,15.0,7,4,1.0,3.0,2,26,1.0,1.815304075,47,16,2,4,2,27.0,4,0
47.59283764,Female,Single,Finance,Analyst,3.0,,81,13.0,1,7,,1.0,2,2,0.0,8.0,58,7,4,3,4,37.0,4,0
58.0,Male,Divorced,IT,Analyst,4.0,5518.0,40,4.0,7,6,2.0,3.0,1,65,1.0,1.0,43,10,1,2,3,11.0,3,0
33.0,Female,Married,Finance,Analyst,2.0,17183.0,17,6.0,1,7,1.0,1.0,4,64,0.0,6.0,34,6,4,2,4,3.0,2,0
49.0,Female,Married,IT,Manager,1.0,6053.0,18,2.0,6,7,1.0,4.0,3,3,,6.0,36,18,2,1,4,18.0,3,0
40.0,Female,,Marketing,Assistant,2.0,19962.0,71,6.0,10,0,3.0,5.0,1,51,0.0,8.0,44,1,4,3,3,9.0,2,0
28.0,Male,Married,Sales,Assistant,3.0,16499.0,60,25.0,14,4,4.0,,4,82,1.0,1.0,54,16,2,1,1,8.0,2,0
36.0,Female,Married,Marketing,Assistant,2.0,18899.0,28,3.0,7,9,,2.0,3,64,0.0,1.0,33,12,3,1,2,4.0,4,0
24.0,Female,Single,HR,Assistant,2.0,17738.0,17,20.0,2,1,4.0,4.0,4,99,1.0,6.0,33,13,3,3,4,1.0,2,0
50.0,Female,,Finance,Assistant,5.0,17829.0,27,27.0,6,4,2.0,5.0,3,14,1.0,8.0,42,10,3,4,3,14.0,4,0
59.0,Female,Married,,,5.0,,22,,5,1,4.0,2.0,1,41,1.0,4.0,47,8,4,3,3,47.0,2,1
57.0,Male,,IT,Assistant,3.0,9635.0,70,25.0,3,5,1.0,2.0,1,64,1.0,8.0,56,8,2,1,3,26.0,2,1
38.0,Female,Married,Marketing,Manager,4.0,5972.0,16,11.0,9,8,1.0,2.0,4,55,0.0,3.0,35,16,3,2,2,35.0,4,0
55.0,Female,Married,HR,Manager,1.0,8041.0,60,15.0,5,1,2.0,5.0,3,85,1.0,6.0,46,16,3,2,3,45.0,4,0
52.0,Female,Divorced,HR,Executive,5.0,5988.0,45,29.0,8,9,1.0,1.0,3,76,0.0,4.0,51,10,1,2,2,39.0,1,1
32.0,Male,Married,HR,Analyst,3.0,17448.0,95,21.0,4,1,3.0,4.0,4,75,,8.0,49,11,2,3,2,9.0,4,0
52.0,Female,Single,IT,Analyst,5.0,9487.0,76,21.0,6,2,1.0,2.0,4,1,0.0,3.0,56,9,2,2,1,46.0,3,0
48.1005468,Male,Married,IT,Executive,2.0,15645.0,60,21.0,4,9,1.0,2.0,2,44,1.0,6.0,35,8,2,1,3,21.0,1,0
55.0,Female,Married,HR,Manager,2.0,,38,7.0,4,4,2.0,2.0,3,62,1.0,5.0,57,17,4,4,1,43.0,4,0
50.0,Male,Single,Marketing,,3.0,,58,22.0,5,8,1.0,2.0,4,70,0.0,2.0,52,10,1,3,4,7.0,4,1
25.0,Female,Single,Marketing,Manager,1.0,,65,10.0,1,2,3.0,2.0,4,82,1.0,8.0,38,16,2,2,3,16.0,3,0
20.0,,Divorced,IT,Assistant,3.0,4804.0,60,11.18490843,11,8,3.0,4.0,2,33,,2.0,45,11,4,1,2,32.0,2,1
26.0,Male,Married,HR,Analyst,4.0,8218.0,47,23.0,7,8,4.0,2.0,4,0,1.0,1.0,30,13,3,3,4,32.0,1,0
46.0,Male,Divorced,,Executive,4.0,13691.0,78,26.0,3,8,3.0,1.0,1,58,1.0,5.0,41,3,4,1,2,35.0,1,0
40.0,,Single,Sales,Assistant,1.0,5642.0,40,2.0,11,3,3.0,3.0,2,97,1.0,9.0,48,16,2,2,3,10.0,1,0
47.0,Male,Divorced,IT,Manager,4.0,19407.0,53,14.0,3,9,,5.0,4,81,0.0,9.0,33,11,2,2,3,32.0,1,0
42.0,Female,,Marketing,Executive,4.0,3352.0,40,9.48171299,6,1,4.0,4.0,4,4,0.0,8.0,52,5,2,1,2,20.0,3,1
39.0,,Married,Marketing,Analyst,5.0,15982.0,89,22.0,3,0,2.0,5.0,2,77,0.0,6.0,43,9,4,1,4,1.0,3,1
57.0,Male,Married,Finance,Executive,2.0,,81,25.67563784,1,1,3.0,2.0,4,28,1.0,2.0,33,10,1,1,3,36.0,1,0
44.0,Male,Single,Finance,Manager,3.0,16768.0,87,16.0,6,3,2.0,1.0,4,52,0.0,8.0,58,12,4,4,3,31.0,3,0
,Male,Divorced,Sales,Assistant,1.0,14073.0,71,1.618105908,7,6,1.0,4.0,3,87,0.0,4.154043409,40,13,2,4,3,7.0,3,0
24.0,Male,Single,Marketing,Executive,5.0,3018.0,84,2.0,5,1,2.0,4.0,3,10,1.0,3.0,53,12,1,1,1,48.0,3,0
40.0,Male,Married,Finance,Assistant,5.0,13767.0,87,,13,9,2.0,1.0,3,90,1.0,2.0,59,2,2,2,3,27.0,1,0
37.0,Female,,Finance,Analyst,1.0,,22,12.0,1,0,2.0,,4,21,,9.0,31,7,1,3,4,2.0,2,0
,Male,Married,Marketing,Analyst,4.0,,48,18.0,2,2,2.0,4.0,1,44,0.0,4.0,53,5,4,4,2,28.0,4,0
48.0,Female,Single,Marketing,Assistant,1.0,14931.0,83,6.0,2,6,1.0,1.0,2,74,1.0,1.0,52,3,2,1,3,34.0,2,0
38.0,Female,Divorced,HR,Analyst,1.0,4902.0,24,2.429027411,10,2,1.0,2.0,2,61,1.0,2.0,31,4,3,1,4,22.0,2,0
52.0,,Married,Finance,Assistant,4.0,18919.0,98,14.0,8,1,,1.0,2,20,0.0,4.0,36,1,4,2,3,10.0,1,0
,Female,Single,Sales,Assistant,3.0,4206.0,36,16.0,8,0,2.0,2.0,2,53,1.0,8.0,38,0,4,3,2,23.0,1,0
22.0,Female,Married,IT,Assistant,1.0,,26,10.0,8,2,2.0,5.0,3,35,0.0,5.0,39,4,1,4,3,19.0,4,1
40.0,,Divorced,IT,Analyst,4.0,19548.0,43,5.0,2,6,4.0,1.0,2,67,1.0,3.0,40,12,1,4,4,40.0,4,0
54.0,Female,Married,Marketing,Assistant,5.0,9952.0,45,22.0,12,2,4.0,2.0,2,16,1.0,2.0,32,13,3,2,2,44.0,3,1
59.0,Female,Divorced,Sales,Analyst,1.0,,20,16.0,12,4,4.0,3.0,1,1,0.0,4.0,31,9,1,4,3,46.0,2,1
22.0,Male,Married,HR,Assistant,1.0,,21,7.0,5,5,1.0,5.0,4,19,,2.0,36,1,3,2,4,44.0,2,0
44.0,Female,Divorced,Finance,Assistant,3.0,,93,15.0,5,4,3.0,4.0,4,54,,8.0,54,10,4,3,1,10.0,1,0
57.0,Female,Married,HR,Analyst,3.0,6159.0,27,13.0,4,0,3.0,1.0,4,10,1.0,7.0,54,18,4,2,2,23.0,2,0
39.0,Female,Divorced,Sales,Assistant,5.0,4495.0,77,,8,4,1.0,2.0,1,97,0.0,4.0,59,5,4,1,3,28.0,2,0
53.0,Male,Single,,Assistant,3.0,19119.0,38,18.0,8,2,4.0,4.0,2,65,1.0,9.0,35,9,1,3,1,49.0,4,0
40.0,Female,Single,Marketing,Analyst,5.0,5419.0,98,18.0,12,7,,4.0,1,44,0.0,6.0,55,19,3,4,2,14.0,2,0
42.0,Male,Married,IT,Manager,1.0,14919.0,33,17.0,13,4,2.0,4.0,1,51,0.0,8.0,50,14,4,3,2,,1,1
25.0,Female,Divorced,,Executive,4.0,10684.0,97,,9,7,1.0,4.0,1,24,1.0,4.0,45,11,2,2,3,13.0,1,1
32.0,Female,Single,Finance,Analyst,3.0,3408.0,83,12.0,4,8,2.0,2.0,3,12,1.0,6.0,34,17,2,4,1,26.0,4,0
42.0,Male,Married,Marketing,Assistant,5.0,19746.0,36,6.0,1,1,1.0,2.0,1,16,1.0,6.0,37,4,4,1,1,,1,0
28.0,Female,Single,Sales,Executive,3.0,6440.0,74,12.0,11,3,4.0,3.0,1,31,,5.0,49,4,1,3,1,13.0,1,1
36.0,Male,Divorced,Sales,Executive,3.0,,36,11.0,9,9,3.0,3.0,2,55,1.0,4.0,31,8,4,3,1,29.0,4,0
21.0,,Married,Finance,Assistant,2.0,,31,,1,0,4.0,2.0,2,46,0.0,5.0,34,11,3,2,4,2.0,1,0
,Female,Divorced,Finance,Assistant,1.0,,61,19.0,4,9,,2.0,3,13,,8.0,36,11,2,1,1,35.0,2,0
38.0,Female,Divorced,,Manager,3.0,10891.0,21,28.0,11,8,3.0,3.0,1,58,0.0,5.0,37,16,2,3,1,40.0,1,0
39.0,Male,Single,IT,Executive,2.0,16971.0,90,,1,7,1.0,1.0,4,32,1.0,3.0,40,0,2,1,3,41.0,3,1
,Female,Married,Marketing,Assistant,5.0,,76,13.0,3,1,2.0,1.0,4,58,0.0,3.0,37,9,3,3,2,28.0,4,0
36.0,Female,Divorced,HR,Executive,5.0,11054.0,77,18.0,3,5,,1.0,4,15,0.0,1.0,58,12,1,2,2,9.0,4,0
46.0,Female,Single,Finance,Analyst,4.0,15762.0,21,23.0,7,4,3.0,1.0,3,85,0.0,5.0,55,14,4,3,2,38.0,2,0
21.0,Male,Divorced,Sales,Analyst,4.0,10582.0,43,4.0,12,4,3.0,4.0,2,10,0.0,4.0,48,11,3,4,4,28.0,1,0
,Male,Married,IT,Analyst,4.0,,18,24.0,6,0,,3.0,1,89,0.0,4.0,33,0,2,1,1,3.0,4,0
58.0,Male,Married,HR,Executive,4.0,10432.0,89,5.0,6,4,1.0,5.0,2,38,0.0,7.0,40,3,2,4,1,5.0,1,1
,Female,Divorced,Sales,Assistant,4.0,13496.0,73,29.0,9,8,2.0,,1,14,0.0,7.0,31,19,4,4,2,26.0,4,0
26.0,Male,Single,,Manager,5.0,4746.0,55,19.0,12,9,3.0,2.0,1,51,1.0,1.0,36,5,4,3,2,14.0,3,0
36.0,Male,Married,Finance,Assistant,1.0,11870.0,74,2.0,7,8,4.0,4.0,4,30,1.0,7.0,40,10,1,2,3,25.0,2,0
58.0,Male,Divorced,Marketing,Manager,2.0,15171.0,89,16.0,1,9,,1.0,2,41,0.0,1.0,46,7,3,1,1,47.0,3,0
55.0,Male,Married,Marketing,Manager,2.0,8007.0,83,6.0,8,0,,5.0,3,61,,9.0,57,12,2,4,1,3.0,1,1
59.0,Male,Married,HR,Manager,1.0,13444.0,72,11.0,4,6,2.0,4.0,2,58,1.0,6.0,35,2,4,1,1,19.0,3,0
23.0,Female,Married,,Executive,4.0,3343.0,90,12.0,8,5,3.0,1.0,3,48,0.0,7.367725231,34,4,3,1,2,49.0,4,0
57.0,Female,Single,HR,Analyst,4.0,,54,24.0,3,2,1.0,5.0,4,30,0.0,3.0,48,19,4,3,4,46.0,4,0
44.0,,Single,Marketing,Analyst,1.0,19412.0,72,13.0,10,3,1.0,2.0,2,49,0.0,7.0,51,16,3,4,4,29.0,2,0
24.0,Female,Single,Marketing,Assistant,2.0,14639.0,75,27.0,12,3,4.0,,4,26,1.0,9.0,33,10,3,2,2,20.0,3,0
49.0,Male,Married,Marketing,Assistant,3.0,13344.0,59,29.0,14,3,,2.0,1,6,1.0,2.0,57,6,3,3,1,11.0,2,0
31.0,Male,Divorced,HR,Analyst,5.0,,91,10.46051678,5,6,2.0,5.0,4,72,0.0,5.0,40,14,1,2,2,47.0,3,0
,Female,Divorced,,,1.0,19490.0,62,14.0,3,3,4.0,3.0,3,77,0.0,3.0,50,4,4,1,1,12.0,3,0
43.0,Male,Divorced,IT,Manager,3.0,8783.0,25,4.0,12,9,3.0,5.0,4,93,1.0,2.0,42,1,1,2,3,36.0,3,0
48.0,Male,Married,IT,Assistant,5.0,17472.0,70,2.0,11,5,1.0,5.0,4,62,0.0,9.0,32,18,2,2,2,44.0,1,0
28.0,Male,Single,Marketing,Assistant,3.0,3489.0,37,19.0,13,0,2.0,1.0,2,0,1.0,2.0,56,0,4,1,1,9.0,1,0
,Female,Divorced,Sales,Assistant,3.0,15354.0,91,,14,7,2.0,4.0,2,16,0.0,2.0,53,2,4,1,2,46.0,4,1
43.0,,Married,HR,Assistant,5.0,14414.0,47,15.0,3,3,4.0,3.0,4,64,0.0,3.0,46,13,1,4,1,29.0,1,1
33.0,Male,Married,Finance,Analyst,3.0,11148.0,66,9.0,3,2,3.0,,1,60,1.0,6.0,52,4,4,3,4,10.0,2,0
37.0,Male,Divorced,,Executive,1.0,5695.0,18,4.0,3,1,4.0,4.0,1,44,,7.0,39,9,2,3,3,18.0,4,0
38.0,Male,,Marketing,Executive,2.0,,65,22.0,14,7,4.0,4.0,3,87,0.0,2.0,55,1,1,4,4,1.0,1,0
31.0,Male,Divorced,Sales,Analyst,2.0,,24,13.0,12,5,4.0,4.0,2,44,1.0,1.0,35,5,4,2,1,44.0,4,1
37.0,Female,Married,IT,Manager,5.0,8811.0,66,9.0,2,5,3.0,1.0,4,81,,2.0,36,6,2,1,1,32.0,1,0
36.43300528,Female,Divorced,Sales,Analyst,5.0,14553.0,86,12.0,13,9,2.0,5.0,2,19,0.0,9.0,58,13,1,4,3,14.0,1,0
49.0,Female,Single,IT,,5.0,6401.0,23,14.0,14,5,3.0,2.0,1,57,0.0,2.0,59,3,3,4,4,36.0,3,0
43.0,Female,Married,IT,Assistant,3.0,18198.0,32,26.0,6,1,1.0,2.0,4,91,0.0,7.0,39,19,1,2,1,4.0,4,1
30.0,,Single,HR,Executive,3.0,,80,24.0,1,6,3.0,2.0,4,49,1.0,1.0,36,0,3,3,4,42.0,4,0
54.0,Male,Divorced,Sales,Manager,1.0,11994.0,96,29.0,5,7,3.0,3.0,1,37,,9.0,40,1,2,1,2,4.0,4,0
42.0,Female,Married,Finance,Assistant,3.0,19807.0,54,12.0,11,7,1.0,1.0,2,12,,6.0,43,6,4,2,3,1.0,1,0
36.0,Female,Divorced,Finance,Analyst,1.0,12468.0,80,25.0,6,9,4.0,1.0,3,39,0.0,9.0,47,12,3,4,4,35.0,4,0
34.0,Female,Divorced,HR,Analyst,1.0,14184.0,94,13.70014801,1,6,4.0,2.0,4,64,,6.0,50,19,3,1,1,35.0,2,0
51.0,Male,Single,Finance,Assistant,1.0,16818.0,88,,1,4,1.0,4.0,1,75,,6.0,33,10,3,2,3,43.0,4,1
28.0,Male,,Marketing,Assistant,5.0,17681.0,48,5.0,7,3,1.0,3.0,4,32,1.0,3.476117421,38,15,1,3,2,4.0,3,0
34.0,Male,Divorced,Finance,Analyst,3.0,15864.0,62,26.0,14,3,4.0,4.0,4,63,,8.0,46,19,3,1,2,,2,1
47.0,Female,Single,HR,,4.0,5863.0,30,19.0,11,1,1.0,5.0,3,43,1.0,1.0,43,4,1,3,3,23.0,1,0
43.0,Female,Single,IT,Assistant,4.0,5012.0,63,3.0,6,3,,4.0,4,36,1.0,6.0,35,3,4,1,3,33.0,1,0
54.0,Female,Divorced,IT,Manager,5.0,,77,26.0,9,6,1.0,5.0,3,11,1.0,8.0,48,3,3,4,3,40.0,1,0
41.0,Female,Married,IT,,2.0,7309.0,54,28.0,4,1,3.0,5.0,4,84,1.0,9.0,42,5,1,4,3,40.0,3,0
46.0,Female,Divorced,,Analyst,2.0,10647.0,70,17.0,3,6,4.0,4.0,3,65,0.0,4.0,55,7,2,2,4,48.0,1,0
38.0,,Married,IT,Executive,2.0,16228.0,91,27.0,6,8,4.0,2.0,1,5,0.0,4.0,37,16,2,3,3,7.0,4,0
31.0,Female,Single,IT,Manager,1.0,15132.0,62,20.0,8,9,4.0,4.0,1,63,1.0,3.0,36,0,3,3,4,4.0,3,1
39.0,Male,Single,HR,Manager,3.0,6871.0,51,29.0,5,2,2.0,5.0,3,1,0.0,1.0,57,5,1,2,3,5.0,3,1
20.0,Male,Single,Marketing,Assistant,2.0,16434.0,26,7.0,3,7,3.0,1.0,1,86,1.0,1.0,47,3,1,2,3,10.0,3,0
40.0,Male,Single,Finance,Executive,4.0,9749.0,93,,3,4,1.0,5.0,2,98,0.0,2.603331403,41,19,2,1,2,12.0,1,0
20.0,Female,,HR,Executive,1.0,19250.0,46,7.0,1,9,3.0,3.0,3,49,0.0,1.0,58,3,3,1,1,33.0,1,0
,Female,Married,HR,Manager,2.0,4643.0,37,6.0,6,9,4.0,1.0,4,63,0.0,1.0,37,4,2,1,3,34.0,3,0
51.0,Female,Married,Sales,Executive,2.0,12995.0,88,14.0,10,9,3.0,4.0,4,16,1.0,6.0,43,9,3,4,2,34.0,4,0
58.0,Female,Married,IT,Manager,3.0,3953.0,86,28.0,7,3,4.0,5.0,4,68,0.0,5.349261348,30,9,4,4,2,25.0,1,0
41.0,Female,Divorced,Marketing,Executive,3.0,7429.0,35,1.571238469,9,7,4.0,1.0,2,9,0.0,5.0,31,19,3,2,3,,1,1
37.0,Female,Single,,Manager,1.0,,89,14.0,6,9,,2.0,1,74,0.0,1.0,46,0,2,2,2,4.0,2,0
51.0,Female,Single,Marketing,Manager,4.0,14629.0,26,21.0,8,0,4.0,4.0,2,39,0.0,3.0,42,15,4,1,2,24.0,4,0
,Female,Single,IT,,5.0,7534.0,63,27.0,6,6,3.0,,3,30,0.0,7.0,58,13,3,4,1,32.0,1,0
47.0,Male,Divorced,IT,Assistant,4.0,6538.0,61,22.0,2,8,2.0,,2,66,0.0,6.0,55,9,2,4,4,32.0,1,1
37.25198741,Female,Divorced,,Executive,3.0,9018.0,97,11.0,3,6,3.0,2.0,1,86,0.0,6.612723144,50,3,3,4,4,,3,0
,Male,Divorced,Finance,Assistant,3.0,12750.0,76,,11,8,3.0,3.0,2,30,0.0,8.0,40,18,4,3,1,47.0,3,0
48.0,Male,Single,Marketing,Analyst,5.0,,52,10.0,14,6,1.0,1.0,4,48,0.0,5.0,47,11,3,1,3,,2,0
37.0,Male,Married,Marketing,Analyst,4.0,,40,22.0,13,1,3.0,3.0,4,96,1.0,2.0,44,17,1,2,1,22.0,4,0
27.0,Male,Divorced,Sales,Executive,4.0,,54,11.0,1,4,2.0,5.0,4,22,1.0,4.0,52,14,3,2,1,15.0,2,0
50.0,Female,Divorced,HR,Manager,5.0,6539.0,30,24.0,5,3,1.0,5.0,4,23,0.0,3.0,54,18,1,3,1,20.0,4,0
53.0,Female,Married,IT,Assistant,3.0,5866.0,33,18.0,12,9,4.0,3.0,4,63,1.0,2.0,32,7,1,1,2,47.0,3,0
26.0,Male,Divorced,,Executive,1.0,7278.0,64,17.0,11,7,1.0,1.0,4,53,0.0,8.0,49,17,3,2,3,28.0,3,1
55.0,Male,Married,Sales,Analyst,4.0,17916.0,70,14.0,6,9,1.0,5.0,3,80,0.0,4.0,52,16,4,2,2,10.0,4,0
37.0,Male,Single,Marketing,Manager,2.0,3391.0,43,17.0,6,8,1.0,5.0,2,71,1.0,5.0,46,18,3,3,2,16.0,4,0
57.0,,Married,Finance,Assistant,4.0,6298.0,52,7.0,13,8,1.0,3.0,1,97,,9.0,40,15,2,2,4,47.0,4,1
28.0,,Married,Marketing,Manager,4.0,16202.0,75,8.0,12,2,3.0,,4,60,1.0,9.0,33,18,3,1,3,17.0,4,1
28.0,Male,Single,Finance,Manager,4.0,,50,,2,2,1.0,1.0,1,14,1.0,6.0,40,0,4,4,3,36.0,4,1
27.0,Female,Divorced,Finance,Assistant,3.0,,99,,1,4,3.0,2.0,2,79,,9.0,59,11,2,1,2,29.0,2,0
54.0,Male,Single,Marketing,,2.0,,24,19.11351277,7,1,3.0,4.0,4,90,0.0,1.0,46,17,3,3,3,17.0,3,1
37.0,Female,Divorced,IT,Analyst,4.0,15232.0,61,5.0,4,3,4.0,4.0,3,90,1.0,5.0,37,3,4,1,3,42.0,3,0
